Index,X,Y,Distance_to_Next
224,-0.251767658121025,0.204135059648252,0.108208115599577
225,-0.148835975760903,0.170757446669995,0.0706689543597942
226,-0.0815945751637628,0.149015892998705,0.180915132806112
227,-0.25423112839735,0.203116778073536,0.00266562997586078
228,-0.256661462510692,0.202021762427194,0.114254718971068
229,-0.147438845975103,0.16848728995069,0.116214736910973
230,-0.259056270985639,0.200851089315165,0.118146187866074
231,-0.146113576901371,0.166174446451805,0.120048597062471
232,-0.261413199276376,0.199605909728916,0.00266562997559883
233,-0.263729930078625,0.198287447914254,0.188686962400892
234,-0.0823042367424023,0.146446464343853,0.0649252548728066
235,-0.144861471528202,0.163821190133149,0.125576934127425
236,-0.266004185611564,0.196897000166473,0.00266562997595113
237,-0.268233729854728,0.195435933557292,0.129108905674673
238,-0.14368376090988,0.161429834687397,0.130827501783469
239,-0.270416370746716,0.193905684589254,0.00266562997593115
240,-0.272549962342055,0.192307757784647,0.134167802517701
241,-0.142581602957762,0.159002731266355,0.0615416823136619
242,-0.0829329927987601,0.143856049514397,0.197326510831848
243,-0.274632406918954,0.190643724205984,0.00266562997597111
244,-0.27666165704386,0.188915219910541,0.138929927413507
245,-0.141556081299768,0.156542266168572,0.140449513075672
246,-0.278635717581892,0.187123944342829,0.00266562997577893
247,-0.280552647661352,0.185271658663396,0.143384746798203
248,-0.140608204216278,0.154050858493747,0.0585451943524284
249,-0.0834802251474684,0.141247195374262,0.203339083708095
250,-0.282410562579571,0.183360184016692,0.324580110233763
251,-0.600072322482447,0.250017923663108,0.323233816561043
252,-0.284207635657367,0.181391399741869,0.147522406851284
253,-0.139738903649231,0.151530957763271,0.289572418005631
254,-0.423639596741396,0.208562367805598,0.00266589838654242
255,-0.421028881766688,0.208022755418597,0.00533114146258176
256,-0.426265946219701,0.209019863842514,0.00799507407890289
257,-0.418436368120638,0.207401557222056,0.0106570414091001
258,-0.428905348006083,0.209394793724186,0.0133163891088999
259,-0.415864604731269,0.206699383970545,0.0159724634782327
260,-0.431555207071597,0.209686788824456,0.0186246116220821
261,-0.413316120126183,0.205916926032387,0.0212721816098164
262,-0.434212918106368,0.209895562057,0.0239145226362556
263,-0.410793419946003,0.205054952711407,0.0265509851823828
264,-0.436875868079824,0.210020908158413,0.0291809211735277
265,-0.408298984479188,0.20411431148932,0.0318036841391293
266,-0.43954143881092,0.210062703889889,0.0344186293722079
267,-0.405835266225949,0.203095927193772,0.0370251140877456
268,-0.442207009542017,0.210020908158413,0.159243113577147
269,-0.285942100033935,0.179367241523323,0.119623314906148
270,-0.403404687484453,0.202000801087934,0.042210141380539
271,-0.444869959515472,0.209895562057,0.0447874094151258
272,-0.401009637971129,0.200830009887113,0.0473536681596745
273,-0.447527670550244,0.209686788824456,0.0499082867964903
274,-0.398652472470985,0.199584704699191,0.0524506373693443
275,-0.450177529615758,0.209394793724186,0.0026658983863094
276,-0.45281693140214,0.209019863842514,0.0574960377300515
277,-0.396335508521133,0.198266109893666,0.110728301029092
278,-0.287612250405346,0.177289699488711,0.170719754492536
279,-0.455443280880445,0.208562367805598,0.0624849086635316
280,-0.394061024132952,0.196875521897709,0.0649566104796704
281,-0.458053995855153,0.208022755418597,0.324520304700363
282,-0.138949034283542,0.148985041513015,0.257109110327714
283,-0.39183125555337,0.195414307920601,0.0698515090869194
284,-0.460646509501203,0.207401557222056,0.382928573443766
285,-0.0839453957564729,0.138622466917241,0.310657609405499
286,-0.389648395063887,0.193883904611084,0.0746777305134946
287,-0.463218272890572,0.206699383970545,0.17683697992054
288,-0.289216444699832,0.175160816252628,0.0997787090385111
289,-0.387514588827798,0.192285816643562,0.0794305296746366
290,-0.465766757495658,0.205916926032387,0.081777932680109
291,-0.385431934777444,0.190621615239024,0.0841052336745426
292,-0.468289457675837,0.205054952711407,0.00266589838643446
293,-0.470783893142652,0.20411431148932,0.0886972463984725
294,-0.383402480555105,0.188892936621187,0.0940055464956279
295,-0.290753105693057,0.172982684906856,0.184962298787489
296,-0.473247611395891,0.203095927193772,0.0932020530344707
297,-0.381428221494843,0.187101480406227,0.246568765239668
298,-0.13823937270945,0.146415612856799,0.341986357414818
299,-0.475678190137387,0.202000801087934,0.097615224509029
300,-0.379511098666171,0.185249007932725,0.0884851123087061
301,-0.292220722558795,0.170757446963762,0.188269798826525
302,-0.478073239650712,0.200830009887113,0.101932421845079
303,-0.377652996960478,0.183337340529988,0.104053699966787
